4616216|Staten Island|SIE E-MLK N RICHMOND AVENUE - WALKER STREET|Tue 2016-11-01 19:12:29|49.71|172|40.63089,-74.14569 40.6298,-74.14569 40.62883,-74.14556 40.62805,-74.14545 40.62721,-74.14546 40.62642,-74.1456 40.62551,-74.14595 40.62479,-74.14614 40.62414,-74.14644 40.6234,-74.14679 40.62262,-74.14725 40.6217,-74.14796 40.61916,-74.15043 40.61816,-74.15143 40.6175,-74.15196 40.61665,-74.15244 40.61483,-74.153 40.61107,-74.15394 40.61064,-74.15379 40.61033,-74.15329 40.6103,-74.15281 40.61055,-74.1524 40.61104,-74.15243
4616217|Staten Island|SIE W - MLK N WOOLEY AVENUE - WLAKER STREET|Tue 2016-11-01 22:43:29|11.81|589|40.61671,-74.15242 40.61572,-74.15276 40.61481,-74.15297 40.61405,-74.15282 40.61301,-74.15227 40.61034,-74.15087 40.6096,-74.1501
4616199|Staten Island|SIE W - WSE S SOUTH AVENUE - SOUTH AVENUE|Mon 2016-10-31 11:15:35|57.17|116|40.60213,-74.18798 40.60504,-74.185 40.60687,-74.1836 40.6098,-74.18198 40.61577,-74.17837 40.61719,-74.17782 40.61921,-74.17714 40.62079,-74.17557 40.62154,-74.17419 40.62188,-74.17309 40.62204,-74.17158 40.62189,-74.17091 40.62119,-74.16875 40.62184,-74.1708
4616208|Staten Island|SIE W BRADLEY AVENUE - WOOLEY AVENUE|Fri 2016-12-02 17:26:18|14.29|77|40.60778,-74.14091 40.60826,-74.1321
4616206|Staten Island|SIE W FINGERBOARD ROAD - CLOVE ROAD|Fri 2016-12-02 17:26:18|14.29|491|40.61072,-74.09791 40.61075,-74.09627 40.61061,-74.09465 40.61021,-74.09299 40.60968,-74.09162 40.60841,-74.08862 40.60722,-74.08561 40.60679,-74.08435 40.60648,-74.08259 40.60636,-74.0809 40.60626,-74.07679 40.60607,-74.07518 40.60561,-74.07313 40.60503,-74.0714 40.60412,-74.06908
4616211|Staten Island|SIE W RICHMOND AVENUE - SOUTH AVENUE|Fri 2016-12-02 17:26:18|14.29|131|40.61517,-74.15738 40.61739,-74.16056 40.62054,-74.16683 40.62096,-74.16791 40.62105,-74.16819 40.62119,-74.16874
4329480|Staten Island|SIE W SOUTH AVENUE - 278 W BRUNSWICK AVENUE|Wed 2014-12-03 10:03:36|11.18|1003|40.62117,-74.16874 40.62139,-74.16988 40.62163,-74.17191 40.62197,-74.17343 40.62226,-74.17418 40.623,-74.17545 40.62571,-74.17843 40.62641,-74.1794 40.62711,-74.18058 40.62834,-74.1827 40.62972,-74.18544 40.63696,-74.19913
4616209|Staten Island|SIE W WOOLEY AVENUE - RICHMOND AVENUE|Fri 2016-12-02 17:26:18|14.29|247|40.61521,-74.1574 40.61231,-74.15362 40.60952,-74.14996 40.60882,-74.14878 40.60832,-74.14756 40.60787,-74.14574 40.60772,-74.14416 40.60778,-74.14091
4616225|Queens|TBB N QUEENS ANCHORAGE - BE N|Fri 2016-12-02 17:26:18|186.41|4|40.77233,-73.91979 40.77384,-73.92192 40.77445,-73.92258 40.77547,-73.92343 40.7784,-73.92561 40.78106,-73.92759 40.78364,-73.92957 40.7843,-73.92986 40.7851,-73.92992 40.78581,-73.92978 40.78627,-73.92955 40.78674,-73.92923 40.78796,-73.92814 40.78982,-73.92648 40.79258,-73.92418 40.7932,-73.92365 40.79411,-73.9228 40.79529,-73.92163 40.79623,-73.92089 40.79714,-73.92024 40.79787,-73.91976 40.79892,-73.91885 40.80247,-73.91617 40.80281,-73.91579
4456476|Queens|TBB N QUEENS ANCHORAGE - MANHATTAN LIFT SPAN|Fri 2016-12-02 17:26:30|57.79|139|40.7723,-73.91983 40.77383,-73.92197 40.77443,-73.92261 40.77546,-73.92346 40.77838,-73.92563 40.78103,-73.92763 40.78363,-73.92961 40.78427,-73.92989 40.7851,-73.92997 40.78581,-73.92984 40.78629,-73.9296 40.7868,-73.92923 40.78799,-73.92817 40.78988,-73.92651 40.79262,-73.9242 40.79342,-73.92325 40.79376,-73.92287 40.79509,-73.92128 40.79567,-73.92068 40.79645,-73.91979 40.79679,-73.91959 40.79711,-73.91963 40.79732,-73.91975 40.79751,-73.92006 40.79766,-73.92059 40.79773,-73.92113 40.79799,-73.92207 40.79831,-73.92295 40.79915,-73.92488 40.79997,-73.92685 40.80096,-73.92918 40.80122,-73.92962 40.80163,-73.93017 40.80209,-73.93121
4456481|Queens|TBB S MANHATTAN LIFT SPAN - QUEENS ANCHORAGE|Fri 2016-12-02 17:26:30|9.94|713|40.77223,-73.91994 40.77367,-73.92198 40.77442,-73.92278 40.77714,-73.92491 40.78107,-73.92788 40.78311,-73.92942 40.78371,-73.92987 40.78422,-73.93008 40.78477,-73.93017 40.78549,-73.93011 40.78604,-73.92991 40.78665,-73.92953 40.78972,-73.92685 40.79088,-73.92596 40.79225,-73.92472 40.79316,-73.92398 40.7935,-73.92365 40.79612,-73.92185 40.79661,-73.92167 40.79723,-73.92191 40.79751,-73.92223 40.79778,-73.9226 40.79799,-73.92301 40.79916,-73.92537 40.79988,-73.92689 40.80077,-73.92897 40.80099,-73.92974 40.80112,-73.93049 40.80151,-73.93144
4456452|Manhattan|TBB W - FDR S MANHATTAN TRUSS - E116TH STREET|Fri 2016-12-02 17:26:30|11.18|220|40.8011,-73.92846 40.80151,-73.93066 40.8014,-73.93111 40.80123,-73.93129 40.80096,-73.93141 40.80074,-73.93133 40.8005,-73.93106 40.80026,-73.93057 40.80001,-73.93002 40.79976,-73.92972 40.79942,-73.92951 40.79901,-73.92945 40.79771,-73.92934 40.79701,-73.92931 40.79643,-73.92942 40.79583,-73.92962 40.79532,-73.92993 40.7949,-73.93028 40.7947,-73.93056 40.79427,-73.93128
4456505|Queens|TNB N Queens Anchorage - Toll Plaza|Fri 2016-12-02 17:26:30|45.98|148|40.79781,-73.7932 40.80218,-73.79324 40.80761,-73.79345 40.80981,-73.79345 40.81115,-73.79365 40.81224,-73.79403 40.81334,-73.79468 40.81418,-73.79534 40.81473,-73.79586 40.81535,-73.79655 40.81612,-73.79772 40.81662,-73.79872 40.81722,-73.80023 40.81754,-73.80159 40.81784,-73.80353
4362314|Queens|TNB S Qns Anchorage - CIP S @ TNB|Fri 2016-09-02 13:57:17|22.99|278|40.79782,-73.79339 40.79342,-73.79344 40.79279,-73.79337 40.792,-73.79318 40.79086,-73.79276 40.79086,-73.79276 40.7901,-73.79252 40.78832,-73.79229 40.78805,-73.79212 40.78792,-73.79197 40.78779,-73.79155 40.78775,-73.79135 40.78776,-73.7911 40.78784,-73.79074 40.78902,-73.78798 40.7893,-73.78626
4456506|Queens|TNB S Toll Plaza - Queens Anchorage|Fri 2016-12-02 17:26:30|42.87|160|40.81763,-73.80362 40.81751,-73.80261 40.81722,-73.80083 40.81692,-73.79984 40.81633,-73.79839 40.81583,-73.79751 40.81518,-73.79659 40.81439,-73.79573 40.81353,-73.79503 40.81242,-73.79433 40.81186,-73.79407 40.81112,-73.79382 40.81,-73.79362 40.80068,-73.79339 40.79781,-73.79339
4763656|Brooklyn|VNB E SI GANTRY LOWER LEVEL - BROOLKYN GANTRY LOWER LEVEL|Fri 2016-12-02 17:26:30|42.87|92|40.60397,-74.05228 40.60465,-74.05021 40.60737,-74.04182 40.60795,-74.03997 40.60821,-74.03919
4763652|Brooklyn|VNB E SI GANTRY UPPER LEVEL - BROOKLYN GANTRY UPPER LEVEL|Fri 2016-12-02 17:26:30|37.9|115|40.60404,-74.05232 40.6047,-74.0503 40.60743,-74.04185 40.60803,-74.03998 40.60827,-74.03921
4616218|Brooklyn|VNB E-GOWANUS N BROOKLYN GANTRY LOWER LEVEL - 92ND STREET|Fri 2016-12-02 17:26:18|47.22|46|40.60817,-74.03926 40.61009,-74.03337 40.61059,-74.03176 40.61121,-74.03028 40.61171,-74.0296 40.61297,-74.02864 40.6139,-74.02783 40.6162,-74.02602
4616219|Brooklyn|VNB E-GOWANUS N BROOKLYN GANTRY UPPER LEVEL - 92ND STREET|Fri 2016-12-02 17:26:18|31.07|63|40.60827,-74.03926 40.61018,-74.03336 40.61067,-74.03178 40.61137,-74.03025 40.61178,-74.02968 40.61307,-74.02873 40.61404,-74.02801 40.61624,-74.02615
4763651|Brooklyn|VNB W BROOKLYN GANTRY LOWER LEVEL - SI GANTRY LOWER LEVEL|Fri 2016-12-02 17:26:30|39.15|110|40.60425,-74.05233 40.60487,-74.05037 40.60762,-74.0419 40.60823,-74.04004 40.60832,-74.03977 40.60846,-74.03933
4763649|Brooklyn|VNB W BROOKLYN GANTRY UPPER LEVEL - SI GANTRY UPPER LEVEL|Fri 2016-12-02 17:26:30|37.9|96|40.60414,-74.05241 40.60479,-74.05035 40.60753,-74.04189 40.6081,-74.04001 40.60838,-74.03924
4616205|Staten Island|VNB W-SIE W SI GANTRY LOWER LEVEL - FINGERBOARD ROAD|Fri 2016-12-02 17:26:18|14.29|237|40.60425,-74.05232 40.60388,-74.05349 40.60355,-74.05455 40.6032,-74.05562 40.60238,-74.05813 40.60213,-74.059 40.60203,-74.05992 40.60209,-74.06082 40.60227,-74.06178 40.6025,-74.06292 40.60279,-74.06423 40.60296,-74.0653 40.60416,-74.06908
4616204|Staten island|VNB W-SIE W SI GANTRY UPPER LEVEL - FINGERBOARD ROAD|Fri 2016-12-02 17:26:18|14.29|262|40.60418,-74.0523 40.60376,-74.05356 40.60344,-74.05459 40.60308,-74.05568 40.60224,-74.05824 40.60199,-74.05912 40.60187,-74.06012 40.60193,-74.06096 40.60208,-74.06202 40.60233,-74.0631 40.60266,-74.06441 40.6029,-74.06534 40.60407,-74.06914
4616298|Queens|VWE N MP4.63 (Exit 6 - Jamaica Ave) - MP6.39 (Exit 11 Jewel Ave)|Fri 2016-12-02 17:26:18|27.96|314|40.72788,-73.83276 40.72707,-73.83231 40.72651,-73.83191 40.72603,-73.8314 40.72477,-73.8295 40.72428,-73.82886 40.72379,-73.82834 40.72326,-73.82785 40.72246,-73.82729 40.72195,-73.82696 40.72152,-73.82668 40.72096,-73.82637 40.72049,-73.82619 40.72008,-73.82611 40.71979,-73.82608 40.71949,-73.82607 40.71881,-73.82615 40.71859,-73.82617 40.71838,-73.82624 40.71753,-73.82634 40.7171,-73.82631 40.71665,-73.82622 40.71628,-73.82608 40.71599,-73.82595 40.71551,-73.82561 40.71442,-73.82466 40.71392,-73.82431 40.71354,-73.82411 40.71327,-73.824 40.71301,-73.82382 40.71114,-73.8217 40.71075,-73.82126 40.7104,-73.82097 40.71013,-73.82072 40.70911,-73.8199 40.70835,-73.81942 40.70724,-73.81875 40.70699,-73.81858 40.7067,-73.81842 40.70444,-73.81718 40.70385,-73.81693 40.70244,-73.81627
4616299|Queens|VWE N MP6.39 (Exit 11 Jewel Ave) - MP8.65 (Exit 13 Northern Blvd)|Fri 2016-12-02 17:26:18|6.84|1140|40.76248,-73.83939 40.76191,-73.83912 40.76153,-73.83892 40.76122,-73.83879 40.76096,-73.83872 40.76061,-73.83868 40.76024,-73.83869 40.75877,-73.83884 40.75845,-73.83881 40.75814,-73.83877 40.75588,-73.83837 40.75522,-73.8382 40.75473,-73.83801 40.75426,-73.83776 40.75329,-73.83711 40.75093,-73.83548 40.7503,-73.83507 40.74996,-73.8349 40.74952,-73.83474 40.74917,-73.83467 40.7488,-73.83463 40.74842,-73.83464 40.74804,-73.83471 40.74773,-73.83479 40.74726,-73.83501 40.74667,-73.83538 40.74603,-73.83593 40.74483,-73.83697 40.74458,-73.83713 40.74413,-73.83739 40.74337,-73.8376 40.74251,-73.83766 40.74203,-73.83761 40.74168,-73.83753 40.74039,-73.83716 40.73918,-73.8368 40.73842,-73.83662 40.73538,-73.83633 40.73464,-73.83619 40.73408,-73.83598 40.73337,-73.83563 40.73139,-73.8346 40.7289,-73.8333 40.72788,-73.83276
4616300|Queens|VWE N MP8.64 (Exit 13 Northern Blvd) - Whitestone Expwy Exit 14 (Linden Pl)|Fri 2016-12-02 17:26:18|6.84|285|40.77125,-73.83335 40.77065,-73.83442 40.77006,-73.8354 40.76934,-73.83641 40.76874,-73.83693 40.76797,-73.8376 40.76725,-73.83798 40.76591,-73.83889 40.76558,-73.83903 40.76501,-73.83937 40.76463,-73.83955 40.76428,-73.83965 40.76377,-73.83972 40.76337,-73.8397 40.76307,-73.83963 40.76248,-73.83939
4616276|Queens|VWE S MP2.66 (Exit 2 Rockaway Blvd) - Belt Pkwy E 182nd St|Fri 2016-12-02 17:26:18|18.02|600|40.67445,-73.80181 40.67374,-73.80154 40.67261,-73.8013 40.67082,-73.80123 40.66752,-73.80148 40.66479,-73.80232 40.66407,-73.80251 40.66334,-73.80229 40.66271,-73.80149 40.66255,-73.80054 40.66271,-73.79977 40.66314,-73.79905 40.66481,-73.79798 40.66555,-73.79695 40.66581,-73.79621 40.66599,-73.79493 40.66612,-73.79272 40.66645,-73.78775 40.66736,-73.77708 40.66742,-73.77475 40.66735,-73.77126 40.6672,-73.76943 40.66639,-73.7625
4616272|Queens|VWE S MP4.63 (Exit 6 Jamaica Ave) - MP2.66 (Exit 2 Roackaway Blvd)|Fri 2016-12-02 17:26:18|26.1|258|40.70242,-73.81648 40.70084,-73.81575 40.69726,-73.81382 40.69591,-73.81298 40.68863,-73.80886 40.67751,-73.80326 40.67445,-73.80181
4616259|Queens|VWE S MP6.39 (Exit 11 Jewel Ave) - MP4.63 (Exit 6 Jamaica Ave)|Fri 2016-12-02 17:26:18|6.84|1195|40.72792,-73.83298 40.72689,-73.83239 40.72639,-73.832 40.72575,-73.83126 40.72495,-73.83003 40.7243,-73.82914 40.72369,-73.82848 40.7229,-73.8278 40.72096,-73.82654 40.7204,-73.82634 40.71958,-73.82621 40.71886,-73.82634 40.71746,-73.82652 40.71707,-73.82655 40.71663,-73.82654 40.71615,-73.82643 40.71562,-73.8262 40.71516,-73.8259 40.7144,-73.82516 40.71378,-73.82468 40.71271,-73.82382 40.71097,-73.82179 40.71052,-73.82126 40.70916,-73.82012 40.7077,-73.81921 40.70489,-73.8176 40.70242,-73.81648
4616241|Queens|VWE S MP8.65 (Exit 13 Northern Blvd) - MP6.39 (Exit 11 Jewel Ave)|Fri 2016-12-02 16:55:18|9.94|1311|40.7626,-73.83967 40.76139,-73.83898 40.76105,-73.83887 40.76054,-73.83879 40.76001,-73.83882 40.75831,-73.83897 40.75788,-73.83893 40.75562,-73.83847 40.75513,-73.83834 40.75455,-73.83811 40.7513,-73.83591 40.75041,-73.8353 40.74984,-73.83502 40.74937,-73.83486 40.74883,-73.83479 40.74809,-73.83486 40.74711,-73.83524 40.74647,-73.83575 40.74577,-73.83635 40.74557,-73.83648 40.74517,-73.83687 40.74467,-73.83724 40.74407,-73.83755 40.74362,-73.83769 40.74311,-73.83779 40.74268,-73.83781 40.74198,-73.83776 40.73995,-73.8372 40.73858,-73.83681 40.7351,-73.83647 40.73442,-73.83629 40.73331,-73.83578 40.72792,-73.83298
4616213|Staten Island|WSE N ARDEN AVENUE - VICTORY BLVD|Wed 2016-11-02 12:30:30|8.08|942|40.5902,-74.19332 40.57748,-74.19046 40.57623,-74.19018 40.5742,-74.1898 40.57251,-74.18982 40.57162,-74.18998 40.57033,-74.19039 40.56777,-74.19201 40.5604,-74.19941
4616214|Staten Island|WSE N BLOOMUINGDALE ROAD - ARDEN AVENUE|Wed 2016-11-02 12:30:30|8.08|592|40.56042,-74.19939 40.55924,-74.20076 40.55851,-74.20184 40.5579,-74.20306 40.55719,-74.20485 40.55606,-74.20935 40.55573,-74.21045 40.55519,-74.21191 40.55444,-74.21348 40.55369,-74.2148 40.55285,-74.2161 40.55182,-74.21734 40.55086,-74.21837 40.54831,-74.22057
4329481|Staten Island|WSE N SOUTH AVENUE - 278 W BRUNSWICK AVENUE|Wed 2014-12-03 09:54:36|6.21|2227|40.61688,-74.17731 40.6189,-74.17604 40.62045,-74.17537 40.6219,-74.17519 40.62332,-74.17536 40.62406,-74.17586 40.62456,-74.17668 40.6251,-74.17777
4616215|Staten Island|WSE N TYRELLAN AVENUE - BLOOMINGDALE ROAD|Wed 2016-11-02 12:30:30|8.08|949|40.52561,-74.23039 40.52587,-74.22618 40.52636,-74.22336 40.52734,-74.22338 40.5371,-74.2243 40.53931,-74.22418 40.54078,-74.22398 40.54437,-74.22283 40.5466,-74.22172 40.54831,-74.22059
4616212|Staten Island|WSE N VICTORY BLVD - SOUTH AVENUE|Wed 2016-11-02 12:30:30|8.08|364|40.60209,-74.1877 40.60033,-74.18943 40.59783,-74.19099 40.59207,-74.19313 40.59074,-74.19333 40.5902,-74.19332
4616198|Staten Island|WSE N-SIE E SOUTH AVENUE - SOUTH AVENUE|Wed 2016-11-02 12:30:30|8.08|735|40.62102,-74.16886 40.62123,-74.16992 40.62123,-74.17096 40.62063,-74.17356 40.61971,-74.17509 40.61886,-74.17597 40.61693,-74.1773 40.60685,-74.18336 40.60437,-74.18531 40.60209,-74.18771
4616202|Staten Island|WSE S ARDEN AVENUE - BLOOMINGDALE ROAD|Mon 2016-10-31 11:15:35|57.17|82|40.56058,-74.19958 40.55926,-74.20113 40.55849,-74.20235 40.55789,-74.20363 40.55738,-74.20496 40.55616,-74.20974 40.55589,-74.21055 40.55516,-74.21247 40.55443,-74.21399 40.55386,-74.215 40.55291,-74.21635 40.55187,-74.21765 40.55094,-74.21858 40.54856,-74.22069
4616203|Staten Island|WSE S BLLOMINGDALE ROAD - TYRELLAN AVENUE|Mon 2016-10-31 11:15:35|57.17|115|40.52581,-74.23039 40.52593,-74.22837 40.52611,-74.22745 40.52653,-74.22676 40.52712,-74.2264 40.5291,-74.22574 40.53095,-74.22432 40.53188,-74.22409 40.53689,-74.22458 40.53885,-74.2245 40.5418,-74.22405 40.54379,-74.22338 40.54589,-74.22241 40.54715,-74.22169 40.54861,-74.22066
4616200|Staten Island|WSE S SOUTH AVENUE - VICTORY BOULEVARD|Mon 2016-10-31 11:15:35|57.17|54|40.59005,-74.19356 40.59141,-74.19352 40.59413,-74.19266 40.5984,-74.19099 40.59978,-74.19014 40.60139,-74.18874 40.60213,-74.18798
4329483|Staten Island|WSE S TYRELLAN AVENUE - 440 S FRANCIS STREET|Wed 2016-11-02 09:26:57|26.72|278|40.52645,-74.27001 40.52568,-74.26785 40.52528,-74.26585 40.52492,-74.26286 40.52462,-74.26001 40.5243,-74.25713 40.52432,-74.25468 40.52439,-74.25317 40.52457,-74.25105 40.525,-74.24394 40.52514,-74.24127 40.52531,-74.23798 40.52547,-74.23555 40.52563,-74.23321 40.52581,-74.23037
4616201|Staten Island|WSE S VICTORY BOULEVARD - ARDEN AVENUE|Mon 2016-10-31 11:15:35|57.17|136|40.56058,-74.19958 40.56814,-74.19201 40.57008,-74.19075 40.57199,-74.19015 40.57371,-74.19004 40.57512,-74.19029 40.57633,-74.19057 40.5777,-74.19088 40.58998,-74.19356
4616335|Manhattan|West St N Whitehall - Watts St|Tue 2015-12-08 15:24:35|8.7|866|40.7014,-74.01248 40.70129,-74.01306 40.70142,-74.01399 40.70163,-74.0148 40.70205,-74.01543 40.70263,-74.01588 40.70353,-74.01634 40.70431,-74.01654 40.705,-74.01657 40.70568,-74.01634 40.7064,-74.01607 40.70669,-74.0159 40.70794,-74.01546 40.70962,-74.01475 40.71278,-74.01409 40.7137,-74.01373 40.714,-74.01352 40.71479,-74.01344 40.71564,-74.01311 40.71862,-74.01242 40.72066,-74.01195 40.72427,-74.01126
4616343|Manhattan|West St S Battery Pl - BKN Bridge Manhattan Side|Tue 2015-12-08 15:24:35|19.26|300|40.70475,-74.0167 40.7043,-74.01667 40.70387,-74.01661 40.70292,-74.01623 40.70221,-74.0158 40.70179,-74.01542 40.70142,-74.01484 40.70127,-74.01394 40.7012,-74.01316 40.70138,-74.01219 40.70184,-74.01016 40.702,-74.00958 40.70244,-74.00881 40.70305,-74.00777 40.70388,-74.00641 40.70455,-74.00537 40.70524,-74.00428 40.70596,-74.00315 40.70678,-74.00175 40.70757,-74.00029 40.70784,-73.99974 40.7082,-73.99915
4616327|Manhattan|West St S Battery Pl - FDR N Catherine Slip|Tue 2015-12-08 15:24:35|13.05|105|40.70511,-74.01663 40.70432,-74.01667 40.70352,-74.01656 40.70224,-74.01584 40.70162,-74.01527 40.7014,-74.01473 40.70128,-74.01399 40.7012,-74.01327 40.7014,-74.01203 40.70189,-74.00995 40.70306,-74.00773 40.70481,-74.00495 40.70656,-74.00217 40.70799,-73.99948 40.70866,-73.99814 40.70891,-73.99709 40.70908,-73.99588
4456494|Manhattan|West St S Spring St - BBT Manhattan Portal outbound|Fri 2016-12-02 17:26:30|14.91|357|40.7262,-74.01112 40.72528,-74.01128 40.71955,-74.01247 40.71654,-74.01323 40.71084,-74.01472 40.70869,-74.01542 40.7072,-74.01598 40.70711,-74.01546 40.7069,-74.0151 40.70659,-74.01498 40.70613,-74.01506 40.70525,-74.01534 40.70446,-74.01557 40.70399,-74.01568 40.70339,-74.01579 40.70242,-74.01579 40.70126,-74.01573 40.70032,-74.01543 40.69938,-74.01509 40.69862,-74.01478 40.69779,-74.01447 40.69653,-74.01398 40.6953,-74.01351 40.69407,-74.01305 40.69254,-74.0121 40.69086,-74.01105 40.68822,-74.00943 40.68582,-74.00797 40.68361,-74.00666 40.6821,-74.006 40.6806,-74.00485
4616326|Manhattan|West St S Spring St - Battery Pl|Tue 2015-12-08 15:24:35|13.05|779|40.72619,-74.01113 40.72037,-74.01226 40.71206,-74.01443 40.70976,-74.01511 40.70686,-74.01614 40.70507,-74.01644
4616336|Manhattan|West St Watts St - 11th Ave Ganesvoort|Tue 2015-12-08 15:24:35|8.7|444|40.72423,-74.01124 40.72686,-74.0108 40.73027,-74.01043 40.7338,-74.01008 40.73761,-74.00985 40.73897,-74.00994 40.73975,-74.00967 40.7405,-74.00923
4620343|Manhattan|Westside Hwy N 57th St - GWB|Wed 2016-11-02 10:32:58|45.98|393|40.77149,-73.99423 40.7719,-73.99401 40.77481,-73.99196 40.77839,-73.98934 40.77996,-73.98817 40.78128,-73.98701 40.78413,-73.98492 40.78593,-73.98366 40.78773,-73.98286 40.78948,-73.98212 40.79086,-73.98136 40.79235,-73.98027 40.79319,-73.97958 40.79411,-73.97867 40.79592,-73.9765 40.7965,-73.97595 40.79693,-73.97574 40.79816,-73.97529 40.80031,-73.97446 40.80103,-73.97405 40.80257,-73.97299 40.80565,-73.9707 40.80785,-73.96901 40.8114,-73.96663 40.81303,-73.96533 40.81396,-73.96474 40.81512,-73.96411 40.81562,-73.96374 40.81616,-73.96332 40.81694,-73.96261 40.81835,-73.96115 40.81906,-73.96051 40.82026,-73.95945 40.8213,-73.95856 40.82315,-73.95715 40.82468,-73.95594 40.8271,-73.9537 40.82913,-73.95185 40.82978,-73.9514 40.83054,-73.95097 40.83208,-73.95039 40.83467,-73.94962 40.83655,-73.94909 40.8373,-73.9487 40.8388,-73.94728 40.83966,-73.94658 40.84047,-73.94603 40.84099,-73.94574 40.84183,-73.94536 40.84362,-73.94499 40.84555,-73.94485 40.84669,-73.9446 40.84714,-73.94444 40.84882,-73.94356 40.84983,-73.94319
4616346|Manhattan|Westside Hwy S GWB - 57th St|Wed 2016-11-02 11:28:29|13.05|1516|40.85003,-73.94483 40.8492,-73.94524 40.84835,-73.94527 40.84443,-73.94505 40.84353,-73.94511 40.84261,-73.94527 40.84128,-73.94574 40.84018,-73.94631 40.83954,-73.94677 40.83856,-73.94761 40.83761,-73.94856 40.83732,-73.94883 40.83661,-73.94922 40.83595,-73.94943 40.83433,-73.94989 40.83387,-73.95007 40.83141,-73.95081 40.83004,-73.95141 40.82918,-73.95199 40.82624,-73.95467 40.82409,-73.95658 40.82224,-73.95799 40.82068,-73.95934 40.81916,-73.96057 40.81733,-73.96237 40.81584,-73.96381 40.81566,-73.96397 40.8154,-73.96415 40.81327,-73.96548 40.81195,-73.9665 40.80928,-73.96822 40.80568,-73.97087 40.80239,-73.9733 40.80073,-73.97439 40.8003,-73.97465 40.79716,-73.97597 40.7964,-73.97642 40.79628,-73.9765 40.79557,-73.97722 40.79445,-73.97848 40.79373,-73.97926 40.79315,-73.97984 40.7921,-73.98067 40.79039,-73.98182 40.78938,-73.98235 40.78862,-73.9827 40.78751,-73.98312 40.78604,-73.98374 40.78556,-73.98406 40.78471,-73.98466 40.78416,-73.98507 40.78348,-73.98556 40.7828,-73.98604 40.78183,-73.98674 40.78163,-73.9869 40.78032,-73.98808 40.77975,-73.98854 40.77895,-73.98913 40.7781,-73.98978 40.77633,-73.99106 40.77454,-73.99233 40.7729,-73.99352 40.77215,-73.99406 40.77159,-73.99444
4456500|Queens|Whitestone Expwy N Exit 14 (Linden Pl) - BWB N Queens Anchorage|Fri 2016-12-02 17:26:30|26.1|222|40.77126,-73.83331 40.77278,-73.83087 40.77333,-73.83015 40.77421,-73.82927 40.77584,-73.82814 40.77868,-73.82651 40.78087,-73.82537 40.78189,-73.82494 40.78298,-73.82462 40.78706,-73.82379 40.78816,-73.82321 40.78889,-73.8227 40.78929,-73.82254 40.78999,-73.82245 40.7905,-73.82251 40.79126,-73.82277 40.79159,-73.82294 40.79567,-73.82561 40.79932,-73.82808
4616239|Queens|Whitestone Expwy S Exit 14 (Linden Pl) - VWE S MP8.65 (Exit 13 Northern Blvd)|Fri 2016-12-02 16:55:18|9.94|303|40.77142,-73.83345 40.77027,-73.8354 40.76924,-73.83671 40.7675,-73.83827 40.76592,-73.83926 40.76548,-73.83954 40.7649,-73.83984 40.76456,-73.83995 40.76418,-73.84001 40.76367,-73.84 40.7633,-73.83994 40.7626,-73.83967
4362252|Queens|CIP N LIE ramp - TNB|Fri 2016-08-05 14:17:16|11.18|1051|40.78897,-73.79054 40.78894,-73.78957 40.78923,-73.78775 40.78958,-73.78552 40.78964,-73.78466 40.78952,-73.7821 40.78937,-73.78109 40.78911,-73.77983 40.78865,-73.7785 40.78822,-73.77755 40.78766,-73.77649 40.78715,-73.77579 40.78654,-73.77508 40.78552,-73.77412 40.78425,-73.77304 40.78283,-73.77176 40.78054,-73.76939 40.77944,-73.7686 40.77764,-73.76773 40.77564,-73.7667 40.77393,-73.76551 40.77259,-73.76425 40.77043,-73.76165 40.76972,-73.76092 40.76881,-73.76023 40.76713,-73.75943 40.76412,-73.75834 40.76333,-73.75785 40.76197,-73.75647 40.7614,-73.75564 40.76092,-73.75469 40.75971,-73.75091 40.75906,-73.74959 40.75842,-73.74862 40.75719,-73.74725 40.75674,-73.74674 40.75612,-73.74557 40.75569,-73.74431 40.75542,-73.74279 40.75552,-73.74215 40.75596,-73.74128 40.75649,-73.74037 40.75666,-73.73997 40.75937,-73.73552 40.75971,-73.73471 40.76011,-73.7336 40.76066,-73.73204 40.76119,-73.73096 40.76267,-73.72866 40.76316,-73.72778 40.76358,-73.72675 40.76407,-73.72526 40.76429,-73.72416
